id,Source,Target,Type,weight,book,weight_inv
1168,Jacelyn-Bywater,Janos-Slynt,Undirected,4,2.0,0.25
1169,Jacelyn-Bywater,Joffrey-Baratheon,Undirected,7,2.0,0.14285714285714285
1170,Jacelyn-Bywater,Lancel-Lannister,Undirected,3,2.0,0.3333333333333333
1171,Jacelyn-Bywater,Tommen-Baratheon,Undirected,6,2.0,0.16666666666666666
1172,Jacelyn-Bywater,Tyrion-Lannister,Undirected,16,2.0,0.0625
1173,Jacelyn-Bywater,Varys,Undirected,4,2.0,0.25
1174,Jaime-Lannister,Joffrey-Baratheon,Undirected,12,2.0,0.08333333333333333
1175,Jaime-Lannister,Jon-Snow,Undirected,3,2.0,0.3333333333333333
1176,Jaime-Lannister,Mandon-Moore,Undirected,4,2.0,0.25
1177,Jaime-Lannister,Petyr-Baelish,Undirected,4,2.0,0.25
1178,Jaime-Lannister,Renly-Baratheon,Undirected,9,2.0,0.1111111111111111
1179,Jaime-Lannister,Robb-Stark,Undirected,11,2.0,0.09090909090909093
1180,Jaime-Lannister,Robert-Baratheon,Undirected,11,2.0,0.09090909090909093
1181,Jaime-Lannister,Sansa-Stark,Undirected,5,2.0,0.2
1182,Jaime-Lannister,Stafford-Lannister,Undirected,3,2.0,0.3333333333333333
1183,Jaime-Lannister,Stannis-Baratheon,Undirected,6,2.0,0.16666666666666666
1184,Jaime-Lannister,Theon-Greyjoy,Undirected,4,2.0,0.25
1185,Jaime-Lannister,Tyrion-Lannister,Undirected,25,2.0,0.04
1186,Jaime-Lannister,Tysha,Undirected,3,2.0,0.3333333333333333
1187,Jaime-Lannister,Tywin-Lannister,Undirected,5,2.0,0.2
1188,Janos-Slynt,Joffrey-Baratheon,Undirected,10,2.0,0.1
1189,Janos-Slynt,Petyr-Baelish,Undirected,5,2.0,0.2
1190,Janos-Slynt,Tyrion-Lannister,Undirected,26,2.0,0.038461538461538464
1191,Janos-Slynt,Varys,Undirected,7,2.0,0.14285714285714285
1192,Jaqen-Hghar,Rorge,Undirected,16,2.0,0.0625
1193,Jaqen-Hghar,Weese,Undirected,4,2.0,0.25
1194,Jaqen-Hghar,Yoren,Undirected,3,2.0,0.3333333333333333
1195,Jaremy-Rykker,Jeor-Mormont,Undirected,3,2.0,0.3333333333333333
1196,Jaremy-Rykker,Thoren-Smallwood,Undirected,3,2.0,0.3333333333333333
1197,Jarman-Buckwell,Jeor-Mormont,Undirected,4,2.0,0.25
1198,Jarman-Buckwell,Jon-Snow,Undirected,4,2.0,0.25
1199,Jarman-Buckwell,Thoren-Smallwood,Undirected,6,2.0,0.16666666666666666
1200,Jason-Mallister,Theon-Greyjoy,Undirected,4,2.0,0.25
1201,Jeor-Mormont,Jon-Snow,Undirected,63,2.0,0.015873015873015872
1202,Jeor-Mormont,Jorah-Mormont,Undirected,3,2.0,0.3333333333333333
1203,Jeor-Mormont,Mance-Rayder,Undirected,4,2.0,0.25
1204,Jeor-Mormont,Ottyn-Wythers,Undirected,3,2.0,0.3333333333333333
1205,Jeor-Mormont,Qhorin-Halfhand,Undirected,12,2.0,0.08333333333333333
1206,Jeor-Mormont,Samwell-Tarly,Undirected,17,2.0,0.05882352941176471
1207,Jeor-Mormont,Thoren-Smallwood,Undirected,11,2.0,0.09090909090909093
1208,Jhogo,Jorah-Mormont,Undirected,6,2.0,0.16666666666666666
1209,Joffrey-Baratheon,Lancel-Lannister,Undirected,4,2.0,0.25
1210,Joffrey-Baratheon,Loras-Tyrell,Undirected,3,2.0,0.3333333333333333
1211,Joffrey-Baratheon,Mace-Tyrell,Undirected,4,2.0,0.25
1212,Joffrey-Baratheon,Mandon-Moore,Undirected,8,2.0,0.125
1213,Joffrey-Baratheon,Margaery-Tyrell,Undirected,6,2.0,0.16666666666666666
1214,Joffrey-Baratheon,Meryn-Trant,Undirected,19,2.0,0.05263157894736842
1215,Joffrey-Baratheon,Myrcella-Baratheon,Undirected,13,2.0,0.07692307692307693
1216,Joffrey-Baratheon,Osmund-Kettleblack,Undirected,9,2.0,0.1111111111111111
1217,Joffrey-Baratheon,Petyr-Baelish,Undirected,20,2.0,0.05
1218,Joffrey-Baratheon,Polliver,Undirected,3,2.0,0.3333333333333333
1219,Joffrey-Baratheon,Pycelle,Undirected,6,2.0,0.16666666666666666
1220,Joffrey-Baratheon,Rafford,Undirected,3,2.0,0.3333333333333333
1221,Joffrey-Baratheon,Renly-Baratheon,Undirected,11,2.0,0.09090909090909093
1222,Joffrey-Baratheon,Robb-Stark,Undirected,16,2.0,0.0625
1223,Joffrey-Baratheon,Robert-Baratheon,Undirected,20,2.0,0.05
1224,Joffrey-Baratheon,Sandor-Clegane,Undirected,27,2.0,0.037037037037037035
1225,Joffrey-Baratheon,Sansa-Stark,Undirected,76,2.0,0.013157894736842105
1226,Joffrey-Baratheon,Stannis-Baratheon,Undirected,21,2.0,0.047619047619047616
1227,Joffrey-Baratheon,Tickler,Undirected,4,2.0,0.25
1228,Joffrey-Baratheon,Tommen-Baratheon,Undirected,23,2.0,0.043478260869565216
1229,Joffrey-Baratheon,Tyrion-Lannister,Undirected,92,2.0,0.010869565217391304
1230,Joffrey-Baratheon,Tywin-Lannister,Undirected,11,2.0,0.09090909090909093
1231,Joffrey-Baratheon,Varys,Undirected,24,2.0,0.04166666666666666
1232,Joffrey-Baratheon,Yoren,Undirected,3,2.0,0.3333333333333333
1233,Jojen-Reed,Luwin,Undirected,7,2.0,0.14285714285714285
1234,Jojen-Reed,Meera-Reed,Undirected,18,2.0,0.05555555555555555
1235,Jojen-Reed,Osha,Undirected,4,2.0,0.25
1236,Jojen-Reed,Rickon-Stark,Undirected,5,2.0,0.2
1237,Jon-Fossoway,Mathis-Rowan,Undirected,3,2.0,0.3333333333333333
1238,Jon-Snow,Lark,Undirected,4,2.0,0.25
1239,Jon-Snow,Mance-Rayder,Undirected,4,2.0,0.25
1240,Jon-Snow,Nan,Undirected,4,2.0,0.25
1241,Jon-Snow,Ottyn-Wythers,Undirected,3,2.0,0.3333333333333333
1242,Jon-Snow,Qhorin-Halfhand,Undirected,47,2.0,0.02127659574468085
1243,Jon-Snow,Rattleshirt,Undirected,7,2.0,0.14285714285714285
1244,Jon-Snow,Rickon-Stark,Undirected,5,2.0,0.2
1245,Jon-Snow,Robb-Stark,Undirected,13,2.0,0.07692307692307693
1246,Jon-Snow,Robert-Baratheon,Undirected,6,2.0,0.16666666666666666
1247,Jon-Snow,Samwell-Tarly,Undirected,52,2.0,0.019230769230769232
1248,Jon-Snow,Stonesnake,Undirected,13,2.0,0.07692307692307693
1249,Jon-Snow,Thoren-Smallwood,Undirected,4,2.0,0.25
1250,Jon-Snow,Ygritte,Undirected,12,2.0,0.08333333333333333
1251,Jon-Umber-(Greatjon),Robb-Stark,Undirected,8,2.0,0.125
1252,Jorah-Mormont,Pono,Undirected,3,2.0,0.3333333333333333
1253,Jorah-Mormont,Rakharo,Undirected,3,2.0,0.3333333333333333
1254,Jorah-Mormont,Rhaegar-Targaryen,Undirected,4,2.0,0.25
1255,Jorah-Mormont,Robert-Baratheon,Undirected,7,2.0,0.14285714285714285
1256,Koss,Yoren,Undirected,5,2.0,0.2
1257,Kyra,Theon-Greyjoy,Undirected,4,2.0,0.25
1258,Lancel-Lannister,Robert-Baratheon,Undirected,4,2.0,0.25
1259,Lancel-Lannister,Sansa-Stark,Undirected,3,2.0,0.3333333333333333
1260,Lancel-Lannister,Tyrion-Lannister,Undirected,18,2.0,0.05555555555555555
1261,Lancel-Lannister,Varys,Undirected,3,2.0,0.3333333333333333
1262,Leobald-Tallhart,Rodrik-Cassel,Undirected,5,2.0,0.2
1263,Lollys-Stokeworth,Tanda-Stokeworth,Undirected,7,2.0,0.14285714285714285
1264,Lommy-Greenhands,Weasel,Undirected,7,2.0,0.14285714285714285
1265,Lommy-Greenhands,Woth,Undirected,3,2.0,0.3333333333333333
1266,Lommy-Greenhands,Yoren,Undirected,13,2.0,0.07692307692307693
1267,Loras-Tyrell,Mace-Tyrell,Undirected,6,2.0,0.16666666666666666
1268,Loras-Tyrell,Renly-Baratheon,Undirected,14,2.0,0.07142857142857142
1269,Loras-Tyrell,Robert-Baratheon,Undirected,3,2.0,0.3333333333333333
1270,Loras-Tyrell,Stannis-Baratheon,Undirected,4,2.0,0.25
1271,Loras-Tyrell,Tyrion-Lannister,Undirected,8,2.0,0.125
1272,Lorent-Caswell,Renly-Baratheon,Undirected,3,2.0,0.3333333333333333
1273,Lorren,Squint,Undirected,3,2.0,0.3333333333333333
1274,Lorren,Theon-Greyjoy,Undirected,7,2.0,0.14285714285714285
1275,Lorren,Urzen,Undirected,3,2.0,0.3333333333333333
1276,Lorren,Wex-Pyke,Undirected,4,2.0,0.25
1277,Luwin,Meera-Reed,Undirected,4,2.0,0.25
1278,Luwin,Osha,Undirected,12,2.0,0.08333333333333333
1279,Luwin,Rickon-Stark,Undirected,12,2.0,0.08333333333333333
1280,Luwin,Robb-Stark,Undirected,6,2.0,0.16666666666666666
1281,Luwin,Rodrik-Cassel,Undirected,18,2.0,0.05555555555555555
1282,Luwin,Theon-Greyjoy,Undirected,17,2.0,0.05882352941176471
1283,Luwin,Walder-Frey-(son-of-Merrett),Undirected,4,2.0,0.25
1284,Lysa-Arryn,Tyrion-Lannister,Undirected,5,2.0,0.2
1285,Mace-Tyrell,Paxter-Redwyne,Undirected,3,2.0,0.3333333333333333
1286,Mace-Tyrell,Randyll-Tarly,Undirected,3,2.0,0.3333333333333333
1287,Mace-Tyrell,Renly-Baratheon,Undirected,4,2.0,0.25
1288,Mace-Tyrell,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
1289,Mance-Rayder,Qhorin-Halfhand,Undirected,4,2.0,0.25
1290,Mance-Rayder,Thoren-Smallwood,Undirected,3,2.0,0.3333333333333333
1291,Mandon-Moore,Sandor-Clegane,Undirected,5,2.0,0.2
1292,Mandon-Moore,Sansa-Stark,Undirected,3,2.0,0.3333333333333333
1293,Mandon-Moore,Tyrion-Lannister,Undirected,16,2.0,0.0625
1294,Margaery-Tyrell,Renly-Baratheon,Undirected,13,2.0,0.07692307692307693
1295,Margaery-Tyrell,Sansa-Stark,Undirected,4,2.0,0.25
1296,Margaery-Tyrell,Varys,Undirected,3,2.0,0.3333333333333333
1297,Martyn-Rivers,Robb-Stark,Undirected,3,2.0,0.3333333333333333
1298,Mathis-Rowan,Randyll-Tarly,Undirected,4,2.0,0.25
1299,Mathis-Rowan,Renly-Baratheon,Undirected,8,2.0,0.125
1300,Mathis-Rowan,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
1301,Meera-Reed,Osha,Undirected,6,2.0,0.16666666666666666
1302,Meera-Reed,Rickon-Stark,Undirected,6,2.0,0.16666666666666666
1303,Melisandre,Renly-Baratheon,Undirected,4,2.0,0.25
1304,Melisandre,Selyse-Florent,Undirected,6,2.0,0.16666666666666666
1305,Melisandre,Stannis-Baratheon,Undirected,14,2.0,0.07142857142857142
1306,Meryn-Trant,Osmund-Kettleblack,Undirected,8,2.0,0.125
1307,Meryn-Trant,Polliver,Undirected,3,2.0,0.3333333333333333
1308,Meryn-Trant,Rafford,Undirected,3,2.0,0.3333333333333333
1309,Meryn-Trant,Sandor-Clegane,Undirected,10,2.0,0.1
1310,Meryn-Trant,Tickler,Undirected,5,2.0,0.2
1311,Meryn-Trant,Tyrion-Lannister,Undirected,7,2.0,0.14285714285714285
1312,Mikken,Osha,Undirected,3,2.0,0.3333333333333333
1313,Mikken,Theon-Greyjoy,Undirected,4,2.0,0.25
1314,Monford-Velaryon,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
1315,Myrcella-Baratheon,Robb-Stark,Undirected,3,2.0,0.3333333333333333
1316,Myrcella-Baratheon,Robert-Arryn,Undirected,4,2.0,0.25
1317,Myrcella-Baratheon,Sandor-Clegane,Undirected,4,2.0,0.25
1318,Myrcella-Baratheon,Sansa-Stark,Undirected,6,2.0,0.16666666666666666
1319,Myrcella-Baratheon,Tommen-Baratheon,Undirected,12,2.0,0.08333333333333333
1320,Myrcella-Baratheon,Trystane-Martell,Undirected,4,2.0,0.25
1321,Myrcella-Baratheon,Tyrion-Lannister,Undirected,8,2.0,0.125
1322,Olyvar-Frey,Robb-Stark,Undirected,4,2.0,0.25
1323,Osha,Rickon-Stark,Undirected,8,2.0,0.125
1324,Osha,Robb-Stark,Undirected,3,2.0,0.3333333333333333
1325,Osha,Theon-Greyjoy,Undirected,4,2.0,0.25
1326,Osmund-Kettleblack,Osney-Kettleblack,Undirected,4,2.0,0.25
1327,Osmund-Kettleblack,Sansa-Stark,Undirected,4,2.0,0.25
1328,Osmund-Kettleblack,Tyrion-Lannister,Undirected,7,2.0,0.14285714285714285
1329,Ottyn-Wythers,Samwell-Tarly,Undirected,3,2.0,0.3333333333333333
1330,Palla,Theon-Greyjoy,Undirected,3,2.0,0.3333333333333333
1331,Patchface,Stannis-Baratheon,Undirected,6,2.0,0.16666666666666666
1332,Perwyn-Frey,Robb-Stark,Undirected,3,2.0,0.3333333333333333
1333,Perwyn-Frey,Wendel-Manderly,Undirected,3,2.0,0.3333333333333333
1334,Petyr-Baelish,Podrick-Payne,Undirected,4,2.0,0.25
1335,Petyr-Baelish,Pycelle,Undirected,8,2.0,0.125
1336,Petyr-Baelish,Renly-Baratheon,Undirected,5,2.0,0.2
1337,Petyr-Baelish,Sansa-Stark,Undirected,4,2.0,0.25
1338,Petyr-Baelish,Stannis-Baratheon,Undirected,8,2.0,0.125
1339,Petyr-Baelish,Tyrion-Lannister,Undirected,41,2.0,0.024390243902439025
1340,Petyr-Baelish,Varys,Undirected,27,2.0,0.037037037037037035
1341,Podrick-Payne,Tyrion-Lannister,Undirected,13,2.0,0.07692307692307693
1342,Polliver,Rafford,Undirected,7,2.0,0.14285714285714285
1343,Polliver,Sandor-Clegane,Undirected,3,2.0,0.3333333333333333
1344,Polliver,Tickler,Undirected,3,2.0,0.3333333333333333
1345,Polliver,Weese,Undirected,3,2.0,0.3333333333333333
1346,Preston-Greenfield,Tyrion-Lannister,Undirected,3,2.0,0.3333333333333333
1347,Pyat-Pree,Xaro-Xhoan-Daxos,Undirected,10,2.0,0.1
1348,Pycelle,Robert-Baratheon,Undirected,3,2.0,0.3333333333333333
1349,Pycelle,Shagga,Undirected,4,2.0,0.25
1350,Pycelle,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
1351,Pycelle,Tyrion-Lannister,Undirected,21,2.0,0.047619047619047616
1352,Pycelle,Varys,Undirected,9,2.0,0.1111111111111111
1353,Pylos,Shireen-Baratheon,Undirected,5,2.0,0.2
1354,Pylos,Stannis-Baratheon,Undirected,11,2.0,0.09090909090909093
1355,Qhorin-Halfhand,Rattleshirt,Undirected,3,2.0,0.3333333333333333
1356,Qhorin-Halfhand,Stonesnake,Undirected,6,2.0,0.16666666666666666
1357,Qhorin-Halfhand,Thoren-Smallwood,Undirected,3,2.0,0.3333333333333333
1358,Qyburn,Roose-Bolton,Undirected,3,2.0,0.3333333333333333
1359,Rafford,Sandor-Clegane,Undirected,3,2.0,0.3333333333333333
1360,Rafford,Tickler,Undirected,4,2.0,0.25
1361,Ramsay-Snow,Reek,Undirected,4,2.0,0.25
1362,Ramsay-Snow,Robb-Stark,Undirected,3,2.0,0.3333333333333333
1363,Ramsay-Snow,Rodrik-Cassel,Undirected,5,2.0,0.2
1364,Ramsay-Snow,Roose-Bolton,Undirected,5,2.0,0.2
1365,Randyll-Tarly,Renly-Baratheon,Undirected,6,2.0,0.16666666666666666
1366,Randyll-Tarly,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
1367,Rattleshirt,Ygritte,Undirected,4,2.0,0.25
1368,Ramsay-Snow,Theon-Greyjoy,Undirected,14,2.0,0.07142857142857142
1369,Renly-Baratheon,Robb-Stark,Undirected,22,2.0,0.045454545454545456
1370,Renly-Baratheon,Robert-Baratheon,Undirected,29,2.0,0.03448275862068965
1371,Renly-Baratheon,Sansa-Stark,Undirected,4,2.0,0.25
1372,Renly-Baratheon,Stannis-Baratheon,Undirected,70,2.0,0.014285714285714284
1373,Renly-Baratheon,Steffon-Baratheon,Undirected,3,2.0,0.3333333333333333
1374,Renly-Baratheon,Tyrion-Lannister,Undirected,14,2.0,0.07142857142857142
1375,Renly-Baratheon,Tywin-Lannister,Undirected,3,2.0,0.3333333333333333
1376,Renly-Baratheon,Varys,Undirected,5,2.0,0.2
1377,Rhaegar-Targaryen,Robert-Baratheon,Undirected,5,2.0,0.2
1378,Rhaegar-Targaryen,Viserys-Targaryen,Undirected,3,2.0,0.3333333333333333
1379,Rhaenys-Targaryen,Visenya-Targaryen,Undirected,3,2.0,0.3333333333333333
1380,Rickard-Karstark,Robb-Stark,Undirected,3,2.0,0.3333333333333333
1381,Rickon-Stark,Robb-Stark,Undirected,12,2.0,0.08333333333333333
1382,Rickon-Stark,Rodrik-Cassel,Undirected,3,2.0,0.3333333333333333
1383,Rickon-Stark,Sansa-Stark,Undirected,5,2.0,0.2
1384,Rickon-Stark,Theon-Greyjoy,Undirected,8,2.0,0.125
1385,Rickon-Stark,Walder-Frey-(son-of-Merrett),Undirected,5,2.0,0.2
1386,Robb-Stark,Robert-Baratheon,Undirected,3,2.0,0.3333333333333333
1387,Robb-Stark,Rodrik-Cassel,Undirected,9,2.0,0.1111111111111111
1388,Robb-Stark,Roose-Bolton,Undirected,7,2.0,0.14285714285714285
1389,Robb-Stark,Sansa-Stark,Undirected,11,2.0,0.09090909090909093
1390,Robb-Stark,Stafford-Lannister,Undirected,5,2.0,0.2
1391,Robb-Stark,Stannis-Baratheon,Undirected,12,2.0,0.08333333333333333
1392,Robb-Stark,Theon-Greyjoy,Undirected,21,2.0,0.047619047619047616
1393,Robb-Stark,Tyrion-Lannister,Undirected,18,2.0,0.05555555555555555
1394,Robb-Stark,Tywin-Lannister,Undirected,6,2.0,0.16666666666666666
1395,Robb-Stark,Varys,Undirected,3,2.0,0.3333333333333333
1396,Robb-Stark,Walder-Frey,Undirected,6,2.0,0.16666666666666666
1397,Robb-Stark,Wyman-Manderly,Undirected,3,2.0,0.3333333333333333
1398,Robert-Baratheon,Sansa-Stark,Undirected,6,2.0,0.16666666666666666
1399,Robert-Baratheon,Stannis-Baratheon,Undirected,25,2.0,0.04
1400,Robert-Baratheon,Tyrion-Lannister,Undirected,10,2.0,0.1
1401,Robert-Baratheon,Tywin-Lannister,Undirected,4,2.0,0.25
1402,Robert-Baratheon,Varys,Undirected,4,2.0,0.25
1403,Robett-Glover,Rorge,Undirected,3,2.0,0.3333333333333333
1404,Robett-Glover,Vargo-Hoat,Undirected,3,2.0,0.3333333333333333
1405,Rodrik-Cassel,Roose-Bolton,Undirected,4,2.0,0.25
1406,Rodrik-Cassel,Theon-Greyjoy,Undirected,12,2.0,0.08333333333333333
1407,Rodrik-Cassel,Walder-Frey-(son-of-Merrett),Undirected,3,2.0,0.3333333333333333
1408,Rodrik-Cassel,Wyman-Manderly,Undirected,6,2.0,0.16666666666666666
1409,Roose-Bolton,Tywin-Lannister,Undirected,5,2.0,0.2
1410,Roose-Bolton,Vargo-Hoat,Undirected,6,2.0,0.16666666666666666
1411,Roose-Bolton,Walder-Frey,Undirected,3,2.0,0.3333333333333333
1412,Rorge,Vargo-Hoat,Undirected,3,2.0,0.3333333333333333
1413,Rorge,Yoren,Undirected,4,2.0,0.25
1414,Salladhor-Saan,Stannis-Baratheon,Undirected,6,2.0,0.16666666666666666
1415,Sandor-Clegane,Sansa-Stark,Undirected,19,2.0,0.05263157894736842
1416,Sandor-Clegane,Tickler,Undirected,5,2.0,0.2
1417,Sandor-Clegane,Tommen-Baratheon,Undirected,5,2.0,0.2
1418,Sandor-Clegane,Tyrion-Lannister,Undirected,13,2.0,0.07692307692307693
1419,Sansa-Stark,Stannis-Baratheon,Undirected,8,2.0,0.125
1420,Sansa-Stark,Tanda-Stokeworth,Undirected,4,2.0,0.25
1421,Sansa-Stark,Tommen-Baratheon,Undirected,10,2.0,0.1
1422,Sansa-Stark,Tyrion-Lannister,Undirected,31,2.0,0.03225806451612903
1423,Selyse-Florent,Stannis-Baratheon,Undirected,15,2.0,0.06666666666666668
1424,Shadd,Wendel-Manderly,Undirected,3,2.0,0.3333333333333333
1425,Shae,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
1426,Shae,Tyrion-Lannister,Undirected,30,2.0,0.03333333333333333
1427,Shae,Tysha,Undirected,3,2.0,0.3333333333333333
1428,Shae,Varys,Undirected,16,2.0,0.0625
1429,Shagga,Timett,Undirected,4,2.0,0.25
1430,Shagga,Tyrion-Lannister,Undirected,15,2.0,0.06666666666666668
1431,Squint,Theon-Greyjoy,Undirected,3,2.0,0.3333333333333333
1432,Stannis-Baratheon,Steffon-Baratheon,Undirected,3,2.0,0.3333333333333333
1433,Stannis-Baratheon,Tyrion-Lannister,Undirected,39,2.0,0.02564102564102564
1434,Stannis-Baratheon,Tywin-Lannister,Undirected,4,2.0,0.25
1435,Stannis-Baratheon,Varys,Undirected,5,2.0,0.2
1436,Stonesnake,Ygritte,Undirected,3,2.0,0.3333333333333333
1437,Stygg,Theon-Greyjoy,Undirected,4,2.0,0.25
1438,Stygg,Werlag,Undirected,3,2.0,0.3333333333333333
1439,Syrio-Forel,Yoren,Undirected,3,2.0,0.3333333333333333
1440,Tanda-Stokeworth,Tyrion-Lannister,Undirected,4,2.0,0.25
1441,Theon-Greyjoy,Urzen,Undirected,3,2.0,0.3333333333333333
1442,Theon-Greyjoy,Victarion-Greyjoy,Undirected,3,2.0,0.3333333333333333
1443,Theon-Greyjoy,Werlag,Undirected,3,2.0,0.3333333333333333
1444,Theon-Greyjoy,Wex-Pyke,Undirected,14,2.0,0.07142857142857142
1445,Timett,Tyrion-Lannister,Undirected,10,2.0,0.1
1446,Timett,Varys,Undirected,3,2.0,0.3333333333333333
1447,Tommen-Baratheon,Tyrion-Lannister,Undirected,10,2.0,0.1
1448,Tyrion-Lannister,Tysha,Undirected,4,2.0,0.25
1449,Tyrion-Lannister,Tywin-Lannister,Undirected,6,2.0,0.16666666666666666
1450,Tyrion-Lannister,Varys,Undirected,63,2.0,0.015873015873015872
1451,Tyrion-Lannister,Vylarr,Undirected,6,2.0,0.16666666666666666
1452,Tywin-Lannister,Vargo-Hoat,Undirected,4,2.0,0.25
1453,Tywin-Lannister,Weese,Undirected,7,2.0,0.14285714285714285
1454,Walder-Frey-(son-of-Jammos),Walder-Frey-(son-of-Merrett),Undirected,5,2.0,0.2
1455,Walder-Frey-(son-of-Merrett),Wex-Pyke,Undirected,4,2.0,0.25
1456,Weasel,Weese,Undirected,6,2.0,0.16666666666666666
1457,Woth,Yoren,Undirected,4,2.0,0.25
1458,Palla,Ramsay-Snow,Undirected,3,,0.3333333333333333
1459,Addam-Marbrand,Gyles-Rosby,Undirected,3,3.0,0.3333333333333333
1460,Addam-Marbrand,Jaime-Lannister,Undirected,3,3.0,0.3333333333333333
1461,Addam-Marbrand,Jalabhar-Xho,Undirected,3,3.0,0.3333333333333333
1462,Addam-Marbrand,Joffrey-Baratheon,Undirected,3,3.0,0.3333333333333333
1463,Addam-Marbrand,Kevan-Lannister,Undirected,3,3.0,0.3333333333333333
1464,Addam-Marbrand,Oberyn-Martell,Undirected,3,3.0,0.3333333333333333
1465,Addam-Marbrand,Tyrion-Lannister,Undirected,7,3.0,0.14285714285714285
1466,Addam-Marbrand,Varys,Undirected,4,3.0,0.25
1467,Aegon-Frey-(son-of-Stevron),Catelyn-Stark,Undirected,4,3.0,0.25
1468,Aegon-Frey-(son-of-Stevron),Robb-Stark,Undirected,5,3.0,0.2
1469,Aegon-Frey-(son-of-Stevron),Stevron-Frey,Undirected,3,3.0,0.3333333333333333
1470,Aegon-Frey-(son-of-Stevron),Walder-Frey,Undirected,6,3.0,0.16666666666666666
1471,Aegon-I-Targaryen,Daenerys-Targaryen,Undirected,4,3.0,0.25
1472,Aegon-I-Targaryen,Stannis-Baratheon,Undirected,4,3.0,0.25
1473,Aegon-I-Targaryen,Torrhen-Stark,Undirected,3,3.0,0.3333333333333333
1474,Aegon-Targaryen-(son-of-Rhaegar),Elia-Martell,Undirected,3,3.0,0.3333333333333333
1475,Aemon-Targaryen-(Dragonknight),Jaime-Lannister,Undirected,3,3.0,0.3333333333333333
1476,Aemon-Targaryen-(Maester-Aemon),Alliser-Thorne,Undirected,3,3.0,0.3333333333333333
1477,Aemon-Targaryen-(Maester-Aemon),Clydas,Undirected,16,3.0,0.0625
1478,Aemon-Targaryen-(Maester-Aemon),Cotter-Pyke,Undirected,3,3.0,0.3333333333333333
1479,Aemon-Targaryen-(Maester-Aemon),Denys-Mallister,Undirected,4,3.0,0.25
1480,Aemon-Targaryen-(Maester-Aemon),Donal-Noye,Undirected,11,3.0,0.09090909090909093
1481,Aemon-Targaryen-(Maester-Aemon),Eddison-Tollett,Undirected,3,3.0,0.3333333333333333
1482,Aemon-Targaryen-(Maester-Aemon),Grenn,Undirected,5,3.0,0.2
1483,Aemon-Targaryen-(Maester-Aemon),Hobb,Undirected,3,3.0,0.3333333333333333
1484,Aemon-Targaryen-(Maester-Aemon),Janos-Slynt,Undirected,5,3.0,0.2
1485,Aemon-Targaryen-(Maester-Aemon),Jeor-Mormont,Undirected,3,3.0,0.3333333333333333
1486,Aemon-Targaryen-(Maester-Aemon),Jon-Snow,Undirected,36,3.0,0.027777777777777776
1487,Aemon-Targaryen-(Maester-Aemon),Mance-Rayder,Undirected,5,3.0,0.2
1488,Aemon-Targaryen-(Maester-Aemon),Owen,Undirected,3,3.0,0.3333333333333333
1489,Aemon-Targaryen-(Maester-Aemon),Pypar,Undirected,5,3.0,0.2
1490,Aemon-Targaryen-(Maester-Aemon),Robert-Baratheon,Undirected,5,3.0,0.2
1491,Aemon-Targaryen-(Maester-Aemon),Samwell-Tarly,Undirected,32,3.0,0.03125
1492,Aemon-Targaryen-(Maester-Aemon),Stannis-Baratheon,Undirected,9,3.0,0.1111111111111111
1493,Aemon-Targaryen-(Maester-Aemon),Wynton-Stout,Undirected,3,3.0,0.3333333333333333
1494,Aerys-II-Targaryen,Arthur-Dayne,Undirected,5,3.0,0.2
1495,Aerys-II-Targaryen,Brienne-of-Tarth,Undirected,3,3.0,0.3333333333333333
1496,Aerys-II-Targaryen,Jaime-Lannister,Undirected,22,3.0,0.045454545454545456
1497,Aerys-II-Targaryen,Joffrey-Baratheon,Undirected,6,3.0,0.16666666666666666
1498,Aerys-II-Targaryen,Robert-Baratheon,Undirected,9,3.0,0.1111111111111111
1499,Aerys-II-Targaryen,Rossart,Undirected,4,3.0,0.25
1500,Aerys-II-Targaryen,Tyrion-Lannister,Undirected,6,3.0,0.16666666666666666
1501,Aerys-II-Targaryen,Tywin-Lannister,Undirected,10,3.0,0.1
1502,Aerys-II-Targaryen,Viserys-Targaryen,Undirected,3,3.0,0.3333333333333333
1503,Aggo,Jhogo,Undirected,4,3.0,0.25
1504,Aggo,Rakharo,Undirected,3,3.0,0.3333333333333333
1505,Alayaya,Bronn,Undirected,3,3.0,0.3333333333333333
1506,Alayaya,Cersei-Lannister,Undirected,3,3.0,0.3333333333333333
1507,Alayaya,Tyrion-Lannister,Undirected,4,3.0,0.25
1508,Alerie-Hightower,Mace-Tyrell,Undirected,3,3.0,0.3333333333333333
1509,Alerie-Hightower,Margaery-Tyrell,Undirected,3,3.0,0.3333333333333333
1510,Alester-Florent,Axell-Florent,Undirected,4,3.0,0.25
1511,Alester-Florent,Davos-Seaworth,Undirected,11,3.0,0.09090909090909093
1512,Alester-Florent,Lamprey,Undirected,3,3.0,0.3333333333333333
1513,Alester-Florent,Selyse-Florent,Undirected,4,3.0,0.25
1514,Alester-Florent,Stannis-Baratheon,Undirected,4,3.0,0.25
